skew_thr,streak_sec,cheap_thr,all_slices_positive,min_slice_pnl_usd,pnl_sum_usd_full,ev_per_window_usd_full,hits_full,slice_0_pnl_usd,slice_1_pnl_usd,slice_2_pnl_usd,slice_3_pnl_usd,slice_4_pnl_usd,slice_5_pnl_usd,slice_6_pnl_usd,slice_7_pnl_usd,slice_8_pnl_usd,slice_9_pnl_usd
0.78,20,0.21,0,-3.0,1035.392308,1.037467,165,852.485167,163.995671,6.275063,1.818713,4.535714,7.199813,0.882353,1.555556,-3.0,-0.355742
0.78,20,0.22,0,-3.181287,1050.028536,1.052133,167,852.485167,163.324675,15.149522,-3.181287,-1.659091,10.408369,8.636364,5.228453,1.545455,-1.909091
0.78,22,0.15,0,-8.0,1232.444833,1.234915,153,947.11039,262.04329,7.666667,5.783217,-1.190476,-8.0,-0.857143,18.444444,-1.333333,2.777778
0.78,22,0.16,0,-5.75,1212.781025,1.215211,158,943.852814,261.150433,3.5,-5.75,-3.5,-1.75,-3.75,16.611111,-1.75,4.166667
0.78,22,0.17,0,-3.75,1220.576776,1.223023,160,943.485167,261.150433,3.132353,0.132353,1.014706,4.132353,-3.75,4.132353,4.132353,3.014706
0.78,22,0.18,0,-3.235294,1222.395404,1.224845,161,943.485167,261.150433,3.132353,-0.888889,1.014706,8.687908,1.805556,3.437908,3.805556,-3.235294
0.78,22,0.19,0,-3.235294,1214.941413,1.217376,161,943.485167,261.150433,2.513158,-1.181287,1.014706,8.687908,1.513158,3.437908,-2.444444,-3.235294
0.78,22,0.2,0,-4.117647,1116.308974,1.118546,162,848.485167,258.233766,2.513158,2.818713,0.132353,8.687908,0.0,2.555556,-3.0,-4.117647
0.78,22,0.21,0,-3.0,1031.271859,1.033339,163,848.485167,162.995671,2.513158,2.818713,8.297619,7.199813,-0.238095,2.555556,-3.0,-0.355742
0.78,22,0.22,0,-2.181287,1047.244986,1.049344,165,848.485167,162.324675,11.604067,-2.181287,1.886364,10.408369,8.852814,6.228453,1.545455,-1.909091
0.8,6,0.15,0,-5.0,958.925352,0.960847,111,831.186147,117.991342,-4.0,-2.307692,-5.0,-4.0,-4.0,13.777778,-4.0,19.277778
0.8,6,0.16,0,-12.0,951.0386,0.952944,118,830.769481,117.991342,2.25,-12.0,-6.0,2.25,-7.0,12.361111,-4.0,14.416667
0.8,6,0.17,0,-12.0,954.124162,0.956036,122,830.401833,114.782786,1.882353,-12.0,-1.117647,7.764706,-8.0,9.993464,-4.0,14.416667
0.8,6,0.18,0,-7.444444,967.096384,0.969034,125,829.401833,114.782786,1.882353,-7.444444,4.437908,12.320261,-2.444444,9.993464,-4.0,8.166667
0.8,6,0.19,0,-4.0,984.618228,0.986591,127,829.401833,114.163591,1.263158,-2.181287,7.701066,12.320261,7.789474,9.993464,-4.0,8.166667
0.8,6,0.2,0,-3.444444,896.476747,0.898273,131,734.401833,120.090909,1.263158,-3.444444,7.701066,11.437908,7.526316,2.0,5.0,10.5
0.8,6,0.21,0,-4.238095,902.848362,0.904658,132,734.401833,120.090909,1.263158,-4.238095,6.580618,11.199813,7.526316,6.761905,8.761905,10.5
0.8,6,0.22,0,-4.238095,910.484726,0.912309,133,734.401833,124.636364,1.263158,-4.238095,5.580618,11.199813,7.526316,6.307359,13.307359,10.5
0.8,8,0.15,0,-7.0,1000.925352,1.002931,119,863.519481,117.991342,9.666667,-2.307692,-7.0,-5.0,-5.0,13.777778,-4.0,19.277778
0.8,8,0.16,0,-12.0,982.621934,0.984591,126,863.102814,117.991342,5.5,-12.0,-8.0,1.25,-8.0,12.361111,-4.0,14.416667
0.8,8,0.17,0,-9.0,996.472201,0.998469,131,862.735167,114.782786,5.132353,-6.117647,1.764706,6.764706,-9.0,9.993464,-4.0,14.416667
0.8,8,0.18,0,-4.0,1009.117626,1.01114,134,861.735167,114.782786,5.132353,-1.888889,7.320261,11.320261,-3.444444,9.993464,-4.0,8.166667
0.8,8,0.19,0,-4.0,1015.820756,1.017856,136,861.735167,114.163591,4.513158,-2.181287,5.320261,11.320261,6.789474,9.993464,-4.0,8.166667
0.8,8,0.2,0,-8.444444,921.796922,0.923644,140,766.735167,120.090909,4.513158,-8.444444,4.437908,10.437908,6.526316,2.0,5.0,10.5
0.8,8,0.21,0,-9.238095,926.680442,0.928538,141,766.735167,120.090909,3.025063,-9.238095,3.31746,10.199813,6.526316,6.761905,8.761905,10.5
0.8,8,0.22,0,-9.238095,938.407715,0.940288,142,766.735167,124.636364,7.570517,-9.238095,1.862915,10.199813,6.526316,6.307359,13.307359,10.5
0.8,10,0.15,0,-7.0,1096.592019,1.09879,130,960.519481,117.991342,8.666667,-2.307692,-3.333333,-5.0,-7.0,13.777778,-6.0,19.277778
0.8,10,0.16,0,-12.0,1078.2886,1.080449,137,960.102814,117.991342,4.5,-12.0,-4.333333,1.25,-10.0,12.361111,-6.0,14.416667
0.8,10,0.17,0,-10.0,1088.256515,1.090437,140,959.735167,114.782786,4.132353,-6.117647,0.54902,6.764706,-10.0,9.993464,-6.0,14.416667
0.8,10,0.18,0,-6.0,1100.90194,1.103108,143,958.735167,114.782786,4.132353,-1.888889,6.104575,11.320261,-4.444444,9.993464,-6.0,8.166667
0.8,10,0.19,0,-6.0,1106.201561,1.108418,145,958.735167,114.163591,3.513158,-2.181287,2.701066,11.320261,5.789474,9.993464,-6.0,8.166667
0.8,10,0.2,0,-8.444444,1007.796922,1.009817,149,863.735167,115.090909,3.513158,-8.444444,2.437908,10.437908,5.526316,2.0,3.0,10.5
0.8,10,0.21,0,-9.238095,1012.442347,1.014471,150,863.735167,115.090909,2.025063,-9.238095,1.079365,10.199813,5.526316,6.761905,6.761905,10.5
0.8,10,0.22,0,-9.238095,1029.16962,1.031232,151,863.735167,119.636364,6.570517,-9.238095,0.079365,10.199813,10.07177,6.307359,11.307359,10.5
0.8,12,0.15,0,-8.0,1067.810634,1.069951,136,958.519481,122.709957,-0.666667,-1.307692,-4.333333,-5.0,-8.0,13.777778,-7.0,-0.888889
0.8,12,0.16,0,-11.0,1064.864358,1.066998,143,958.102814,121.400433,5.583333,-11.0,-5.333333,1.25,-11.0,12.361111,-7.0,0.5
0.8,12,0.17,0,-11.0,1077.305534,1.079464,146,957.735167,121.032786,5.215686,-5.117647,-0.45098,6.764706,-11.0,9.993464,-7.0,0.132353
0.8,12,0.18,0,-7.0,1090.950959,1.093137,148,957.735167,121.032786,5.215686,-0.888889,5.104575,11.320261,-5.444444,9.993464,-7.0,-6.117647
0.8,12,0.19,0,-7.0,1096.250581,1.098447,150,957.735167,120.413591,4.596491,-1.181287,1.701066,11.320261,4.789474,9.993464,-7.0,-6.117647
0.8,12,0.2,0,-7.444444,1000.192433,1.002197,154,862.735167,120.354067,1.263158,-7.444444,1.437908,10.437908,4.526316,2.0,2.0,2.882353
0.8,12,0.21,0,-8.238095,1005.8247,1.00784,155,862.735167,119.852814,1.263158,-8.238095,0.079365,10.199813,4.526316,6.761905,5.761905,2.882353
0.8,12,0.22,0,-8.238095,1011.66962,1.013697,156,862.735167,119.398268,1.263158,-8.238095,-0.920635,10.199813,9.07177,6.307359,10.307359,1.545455
0.8,14,0.15,0,-8.0,1060.336275,1.062461,137,946.019481,117.04329,-2.333333,-1.307692,2.358974,-5.0,-8.0,19.444444,-7.0,-0.888889
0.8,14,0.16,0,-11.0,1057.556666,1.059676,143,945.602814,116.150433,3.5,-11.0,0.942308,1.25,-10.0,17.611111,-7.0,0.5
0.8,14,0.17,0,-10.0,1075.512548,1.077668,146,945.235167,122.032786,2.764706,-5.117647,4.457014,6.764706,-10.0,16.243464,-7.0,0.132353
0.8,14,0.18,0,-7.0,1087.809934,1.08999,148,945.235167,121.705988,2.437908,-0.888889,10.012569,11.320261,-4.444444,15.54902,-7.0,-6.117647
0.8,14,0.19,0,-7.0,1097.132259,1.099331,148,945.235167,121.705988,1.818713,-1.181287,10.012569,11.320261,5.789474,15.54902,-7.0,-6.117647
0.8,14,0.2,0,-7.444444,993.232694,0.995223,152,850.235167,116.090909,1.818713,-7.444444,4.130216,10.437908,5.526316,7.555556,2.0,2.882353
0.8,14,0.21,0,-8.238095,994.842404,0.996836,153,850.235167,116.090909,1.818713,-8.238095,3.009768,10.199813,5.526316,7.555556,5.761905,2.882353
0.8,14,0.22,0,-8.238095,1000.687324,1.002693,154,850.235167,115.636364,1.818713,-8.238095,2.009768,10.199813,10.07177,7.10101,10.307359,1.545455
0.8,16,0.15,0,-8.0,1102.002942,1.104211,142,937.019481,165.04329,-2.333333,-2.307692,1.358974,-5.0,-8.0,19.444444,-2.333333,-0.888889
0.8,16,0.16,0,-12.0,1098.806666,1.101009,148,936.602814,164.150433,3.5,-12.0,-0.057692,1.25,-10.0,17.611111,-2.75,0.5
0.8,16,0.17,0,-10.0,1116.762548,1.119001,151,936.235167,170.032786,2.764706,-6.117647,3.457014,6.764706,-10.0,16.243464,-2.75,0.132353
0.8,16,0.18,0,-6.117647,1124.504378,1.126758,152,936.235167,169.705988,2.437908,-1.888889,9.012569,6.764706,-4.444444,15.54902,-2.75,-6.117647
0.8,16,0.19,0,-9.0,1127.576703,1.129836,152,936.235167,169.705988,1.818713,-2.181287,9.012569,6.764706,5.789474,15.54902,-9.0,-6.117647
0.8,16,0.2,0,-4.0,1024.677138,1.026731,155,841.235167,164.090909,1.818713,-3.444444,3.130216,5.882353,5.526316,7.555556,-4.0,2.882353
0.8,16,0.21,0,-4.238095,1022.524944,1.024574,155,841.235167,164.090909,1.818713,-4.238095,2.009768,5.644258,5.526316,7.555556,-4.0,2.882353
0.8,16,0.22,0,-9.238095,1023.369864,1.025421,156,841.235167,163.636364,1.818713,-9.238095,1.009768,5.644258,10.07177,7.10101,0.545455,1.545455
0.8,18,0.15,0,-6.0,1115.002942,1.117237,144,937.019481,166.04329,3.333333,-1.307692,1.358974,-6.0,-0.666667,18.444444,-1.333333,-1.888889
0.8,18,0.16,0,-10.0,1107.556666,1.109776,148,936.602814,165.150433,2.916667,-10.0,-0.057692,0.25,-1.666667,16.611111,-1.75,-0.5
0.8,18,0.17,0,-4.117647,1124.429215,1.126683,150,936.235167,171.032786,2.54902,-4.117647,4.457014,5.764706,-4.117647,15.243464,-1.75,-0.867647
0.8,18,0.18,0,-1.75,1136.615489,1.138893,151,936.235167,170.705988,1.111111,0.111111,10.012569,5.764706,1.437908,14.54902,-1.75,-1.562092
0.8,18,0.19,0,-8.0,1140.30701,1.142592,151,936.235167,170.705988,6.374269,-0.181287,10.012569,5.764706,6.408669,14.54902,-8.0,-1.562092
0.8,18,0.2,0,-3.0,1036.851889,1.03893,154,841.235167,160.090909,5.555556,-1.444444,9.130216,4.882353,6.408669,6.555556,-3.0,7.437908
0.8,18,0.21,0,-3.0,1034.699695,1.036773,154,841.235167,160.090909,5.555556,-2.238095,8.009768,4.644258,6.408669,6.555556,-3.0,7.437908
0.8,18,0.22,0,-7.238095,1043.426068,1.045517,155,841.235167,159.636364,5.555556,-7.238095,7.009768,9.189712,9.617225,10.773907,1.545455,6.10101
0.8,20,0.15,0,-6.0,1114.45893,1.116692,148,937.019481,165.04329,3.333333,5.783217,1.358974,-6.0,-1.857143,7.333333,-1.333333,3.777778
0.8,20,0.16,0,-4.75,1105.278888,1.107494,150,936.602814,164.150433,2.916667,-4.75,-0.057692,0.25,-2.75,5.5,-1.75,5.166667
0.8,20,0.17,0,-4.75,1117.935751,1.120176,152,936.235167,170.032786,2.54902,-4.75,4.457014,5.764706,-2.75,4.132353,-1.75,4.014706
0.8,20,0.18,0,-5.444444,1130.427581,1.132693,152,936.235167,169.705988,6.666667,-5.444444,10.012569,5.764706,2.805556,3.437908,-1.75,2.993464
0.8,20,0.19,0,-8.0,1127.268642,1.129528,152,936.235167,167.826289,11.929825,-5.444444,10.012569,5.764706,2.513158,3.437908,-8.0,2.993464
0.8,20,0.2,0,-3.0,1035.261934,1.037337,155,841.235167,159.090909,10.555556,-1.444444,9.130216,4.882353,1.263158,1.555556,-3.0,11.993464
0.8,20,0.21,0,-3.0,1033.4272,1.035498,155,841.235167,159.090909,10.31746,-1.444444,8.009768,4.644258,1.025063,1.555556,-3.0,11.993464
0.8,20,0.22,0,-6.444444,1043.945017,1.046037,156,841.235167,158.636364,10.31746,-6.444444,7.009768,9.189712,5.570517,6.228453,1.545455,10.656566
0.8,22,0.15,0,-6.0,1113.45893,1.11569,149,937.019481,163.04329,3.333333,6.783217,0.358974,-6.0,-1.857143,7.333333,-0.333333,3.777778
0.8,22,0.16,0,-3.75,1104.278888,1.106492,151,936.602814,162.150433,2.916667,-3.75,-1.057692,0.25,-2.75,5.5,-0.75,5.166667
0.8,22,0.17,0,-3.75,1116.935751,1.119174,153,936.235167,168.032786,2.54902,-3.75,3.457014,5.764706,-2.75,4.132353,-0.75,4.014706
0.8,22,0.18,0,-0.75,1134.983136,1.137258,153,936.235167,167.705988,6.666667,1.111111,9.012569,5.764706,2.805556,3.437908,-0.75,2.993464
0.8,22,0.19,0,-7.0,1131.531799,1.133799,153,936.235167,165.826289,11.929825,0.818713,9.012569,5.764706,2.513158,3.437908,-7.0,2.993464
0.8,22,0.2,0,-2.0,1039.261934,1.041345,156,841.235167,157.090909,10.555556,4.555556,8.130216,4.882353,1.263158,1.555556,-2.0,11.993464
0.8,22,0.21,0,-2.0,1037.4272,1.039506,156,841.235167,157.090909,10.31746,4.555556,7.009768,4.644258,1.025063,1.555556,-2.0,11.993464
0.8,22,0.22,0,-0.444444,1047.945017,1.050045,157,841.235167,156.636364,10.31746,-0.444444,6.009768,9.189712,5.570517,6.228453,2.545455,10.656566
0.82,6,0.15,0,-5.0,965.258686,0.967193,118,830.186147,115.5671,-5.0,-2.307692,-0.333333,-4.0,-4.0,19.868687,-5.0,20.277778
0.82,6,0.16,0,-12.0,965.205267,0.96714,123,829.769481,115.150433,1.25,-12.0,4.916667,2.25,-6.0,19.45202,1.25,9.166667
0.82,6,0.17,0,-12.0,976.466705,0.978424,127,828.401833,120.665139,0.882353,-12.0,9.014706,8.132353,-6.0,12.855615,1.25,13.264706
0.82,6,0.18,0,-7.444444,984.871233,0.986845,132,828.401833,118.75104,-0.117647,-7.444444,7.320261,12.361111,-0.444444,12.855615,1.25,11.937908
0.82,6,0.19,0,-7.444444,995.218327,0.997213,135,828.401833,117.839447,-0.736842,-7.444444,6.320261,12.361111,4.526316,11.855615,10.776316,11.318713
0.82,6,0.2,0,-8.444444,905.850594,0.907666,136,733.401833,116.17278,-0.736842,-8.444444,6.320261,12.361111,4.263158,10.973262,15.776316,15.763158
0.82,6,0.21,0,-9.238095,911.720956,0.913548,137,733.401833,115.671527,-0.736842,-9.238095,5.199813,12.361111,4.263158,15.735167,19.300125,15.763158
0.82,6,0.22,0,-4.692641,919.811865,0.921655,138,733.401833,120.216982,-0.736842,-4.692641,4.199813,12.361111,4.263158,15.735167,19.300125,15.763158
0.82,8,0.15,0,-7.0,992.784327,0.994774,129,862.519481,115.5671,9.666667,-2.307692,-3.307692,-5.0,-7.0,19.868687,-6.0,8.777778
0.82,8,0.16,0,-12.0,983.314241,0.985285,133,862.102814,115.150433,5.5,-12.0,1.942308,1.25,-8.0,19.45202,0.25,-2.333333
0.82,8,0.17,0,-12.0,995.359993,0.997355,137,860.735167,120.665139,5.132353,-12.0,6.824661,7.132353,-8.0,12.855615,0.25,1.764706
0.82,8,0.18,0,-7.444444,1004.764521,1.006778,141,860.735167,118.75104,4.132353,-7.444444,6.130216,11.361111,-2.444444,12.855615,0.25,0.437908
0.82,8,0.19,0,-7.444444,1016.111615,1.018148,143,860.735167,117.839447,3.513158,-7.444444,6.130216,11.361111,2.526316,11.855615,9.776316,-0.181287
0.82,8,0.2,0,-8.444444,926.743882,0.928601,144,765.735167,116.17278,3.513158,-8.444444,6.130216,11.361111,2.263158,10.973262,14.776316,4.263158
0.82,8,0.21,0,-9.238095,931.126149,0.932992,145,765.735167,115.671527,2.025063,-9.238095,5.009768,11.361111,2.263158,15.735167,18.300125,4.263158
0.82,8,0.22,0,-4.692641,943.762512,0.945654,146,765.735167,120.216982,2.025063,-4.692641,4.009768,11.361111,6.808612,15.735167,18.300125,4.263158
0.82,10,0.15,0,-8.0,1074.092019,1.076245,130,959.519481,115.5671,-0.333333,-8.0,-4.307692,-5.0,-7.0,20.868687,-6.0,8.777778
0.82,10,0.16,0,-10.0,1082.314241,1.084483,134,959.102814,115.150433,5.5,-10.0,0.942308,1.25,-8.0,20.45202,0.25,-2.333333
0.82,10,0.17,0,-10.0,1095.359993,1.097555,137,958.735167,120.665139,5.132353,-10.0,5.824661,7.132353,-8.0,13.855615,0.25,1.764706
0.82,10,0.18,0,-5.444444,1104.070077,1.106283,141,958.735167,118.75104,3.437908,-5.444444,5.130216,11.361111,-2.444444,13.855615,0.25,0.437908
0.82,10,0.19,0,-5.444444,1115.41717,1.117652,143,958.735167,117.839447,2.818713,-5.444444,5.130216,11.361111,2.526316,12.855615,9.776316,-0.181287
0.82,10,0.2,0,-6.444444,1026.049437,1.028106,144,863.735167,116.17278,2.818713,-6.444444,5.130216,11.361111,2.263158,11.973262,14.776316,4.263158
0.82,10,0.21,0,-7.238095,1031.919799,1.033988,145,863.735167,115.671527,2.818713,-7.238095,4.009768,11.361111,2.263158,16.735167,18.300125,4.263158
0.82,10,0.22,0,-2.692641,1044.556163,1.046649,146,863.735167,120.216982,2.818713,-2.692641,3.009768,11.361111,6.808612,16.735167,18.300125,4.263158
0.82,12,0.15,0,-8.0,1085.901543,1.088078,137,948.519481,122.709957,1.333333,-8.0,-5.307692,0.666667,-7.0,26.535354,-0.333333,6.777778
0.82,12,0.16,0,-10.0,1099.183668,1.101386,141,954.472241,121.400433,7.583333,-10.0,-0.057692,6.916667,-8.0,25.70202,-0.75,1.916667
0.82,12,0.17,0,-10.0,1112.861773,1.115092,143,954.104594,126.915139,7.215686,-10.0,4.824661,12.79902,-8.0,20.105615,-0.75,5.647059
0.82,12,0.18,0,-2.444444,1124.349634,1.126603,147,954.104594,125.00104,3.437908,0.111111,4.130216,17.027778,-2.444444,19.411171,-0.75,4.320261
0.82,12,0.19,1,2.526316,1129.445266,1.131709,148,954.104594,124.089447,2.818713,5.081871,4.130216,10.361111,2.526316,18.118773,4.513158,3.701066
0.82,12,0.2,1,2.263158,1037.666439,1.039746,149,857.9435,121.17278,2.818713,4.081871,4.130216,10.361111,2.263158,17.23642,9.513158,8.145511
0.82,12,0.21,1,2.263158,1038.774897,1.040857,150,857.9435,120.671527,2.818713,3.288221,3.009768,10.361111,2.263158,17.23642,13.036967,8.145511
0.82,12,0.22,1,2.009768,1045.074362,1.047169,151,857.9435,120.216982,2.818713,7.833675,2.009768,10.361111,6.808612,17.23642,13.036967,6.808612
0.82,14,0.15,0,-8.0,1069.734876,1.071879,139,936.019481,116.04329,-0.333333,-8.0,1.358974,0.666667,-8.0,26.535354,-0.333333,5.777778
0.82,14,0.16,0,-10.0,1082.600335,1.08477,143,941.972241,115.150433,5.5,-10.0,6.192308,6.916667,-9.0,25.70202,-0.75,0.916667
0.82,14,0.17,0,-10.0,1094.650288,1.096844,145,941.604594,119.772282,4.764706,-10.0,10.707014,12.79902,-9.0,20.105615,-0.75,4.647059
0.82,14,0.18,0,-3.444444,1093.85617,1.096048,148,941.604594,119.118687,-2.117647,0.111111,4.130216,12.472222,-3.444444,19.411171,-0.75,3.320261
0.82,14,0.19,0,-2.736842,1099.278599,1.101482,149,941.604594,118.533892,-2.736842,5.081871,4.130216,5.805556,1.526316,18.118773,4.513158,2.701066
0.82,14,0.2,0,-2.736842,1007.499773,1.009519,150,845.4435,115.617225,-2.736842,4.081871,4.130216,5.805556,1.263158,17.23642,9.513158,7.145511
0.82,14,0.21,0,-2.736842,1009.109483,1.011132,151,845.4435,115.617225,-2.736842,3.288221,3.009768,5.805556,1.263158,17.23642,13.036967,7.145511
0.82,14,0.22,0,-2.736842,1015.408948,1.017444,152,845.4435,115.162679,-2.736842,7.833675,2.009768,5.805556,5.808612,17.23642,13.036967,5.808612
0.82,16,0.15,0,-9.0,1115.957098,1.118193,145,936.019481,164.04329,5.333333,-9.0,0.358974,0.666667,-8.0,15.424242,-1.333333,12.444444
0.82,16,0.16,0,-10.0,1123.572557,1.125824,148,941.972241,163.150433,4.916667,-10.0,5.192308,6.916667,-9.0,14.590909,-1.75,7.583333
0.82,16,0.17,0,-10.0,1134.552249,1.136826,150,941.604594,167.772282,4.54902,-10.0,9.707014,12.79902,-9.0,14.223262,-1.75,4.647059
0.82,16,0.18,0,-3.444444,1133.64702,1.135919,152,941.604594,167.118687,-2.444444,0.111111,3.130216,12.472222,-3.444444,13.528818,-1.75,3.320261
0.82,16,0.19,1,1.526316,1144.951802,1.147246,153,941.604594,166.533892,2.818713,5.081871,3.130216,5.805556,1.526316,12.23642,3.513158,2.701066
0.82,16,0.2,1,1.263158,1052.909817,1.05502,154,845.4435,163.617225,2.555556,4.081871,3.130216,5.805556,1.263158,11.354067,8.513158,7.145511
0.82,16,0.21,1,1.263158,1049.963972,1.052068,154,845.4435,163.617225,1.761905,3.288221,2.009768,5.805556,1.263158,11.354067,8.275063,7.145511
0.82,16,0.22,1,1.009768,1051.717983,1.053826,155,845.4435,163.162679,1.761905,3.288221,1.009768,5.805556,5.808612,11.354067,8.275063,5.808612
0.82,18,0.15,0,-2.333333,1129.714674,1.131979,147,936.019481,165.04329,4.333333,0.090909,0.358974,0.666667,-2.333333,14.424242,-0.333333,11.444444
0.82,18,0.16,0,-3.75,1135.489224,1.137765,149,941.972241,164.150433,3.916667,-3.75,5.192308,6.916667,-2.333333,13.590909,-0.75,6.583333
0.82,18,0.17,0,-3.75,1146.468915,1.148766,151,941.604594,168.772282,3.54902,-3.75,9.707014,12.79902,-2.333333,13.223262,-0.75,3.647059
0.82,18,0.18,0,-3.444444,1151.424798,1.153732,152,941.604594,168.118687,-3.444444,1.111111,8.685772,12.472222,3.222222,12.528818,-0.75,7.875817
0.82,18,0.19,1,1.818713,1157.758819,1.160079,153,941.604594,167.826289,1.818713,6.081871,8.685772,5.805556,2.929825,11.23642,4.513158,7.256622
0.82,18,0.2,1,1.555556,1060.979993,1.063106,154,845.4435,159.909623,1.555556,5.081871,8.685772,5.805556,2.929825,10.354067,9.513158,11.701066
0.82,18,0.21,1,0.761905,1058.827798,1.06095,154,845.4435,159.909623,0.761905,5.081871,7.565324,5.805556,2.929825,10.354067,9.275063,11.701066
0.82,18,0.22,1,0.761905,1065.254706,1.067389,155,845.4435,159.455077,0.761905,5.081871,6.565324,5.805556,7.475279,15.026964,9.275063,10.364168
0.82,20,0.15,0,-2.333333,1130.381341,1.132647,153,936.019481,164.04329,3.333333,-0.909091,6.025641,0.666667,-2.333333,14.424242,-0.333333,9.444444
0.82,20,0.16,0,-3.75,1137.15589,1.139435,154,941.972241,163.150433,2.916667,-3.75,10.858974,6.916667,-2.333333,13.590909,-0.75,4.583333
0.82,20,0.17,0,-3.75,1148.135582,1.150436,156,941.604594,167.772282,2.54902,-3.75,15.37368,12.79902,-2.333333,13.223262,-0.75,1.647059
0.82,20,0.18,0,-0.75,1151.980353,1.154289,157,941.604594,167.118687,1.111111,1.111111,7.685772,12.472222,3.222222,12.528818,-0.75,5.875817
0.82,20,0.19,1,2.929825,1158.314375,1.160636,158,941.604594,166.826289,6.374269,6.081871,7.685772,5.805556,2.929825,11.23642,4.513158,5.256622
0.82,20,0.2,1,2.929825,1061.535548,1.063663,159,845.4435,158.909623,6.111111,5.081871,7.685772,5.805556,2.929825,10.354067,9.513158,9.701066
0.82,20,0.21,1,2.929825,1059.383354,1.061506,159,845.4435,158.909623,5.31746,5.081871,6.565324,5.805556,2.929825,10.354067,9.275063,9.701066
0.82,20,0.22,1,5.081871,1065.810262,1.067946,160,845.4435,158.455077,5.31746,5.081871,5.565324,5.805556,7.475279,15.026964,9.275063,8.364168
0.82,22,0.15,0,-3.333333,1123.714674,1.125967,153,936.019481,163.04329,-3.333333,0.090909,6.025641,0.666667,-2.333333,14.424242,-0.333333,9.444444
0.82,22,0.16,0,-3.333333,1137.15589,1.139435,154,941.972241,168.400433,-3.333333,-2.75,10.858974,6.916667,-2.333333,13.590909,-0.75,4.583333
0.82,22,0.17,0,-3.333333,1154.017935,1.156331,156,941.604594,172.654635,-3.333333,-2.75,21.256033,12.79902,-2.333333,13.223262,-0.75,1.647059
0.82,22,0.18,0,-0.75,1163.418262,1.16575,157,941.604594,171.674242,1.111111,2.111111,13.568125,12.472222,3.222222,12.528818,-0.75,5.875817
0.82,22,0.19,1,2.929825,1169.752283,1.172096,158,941.604594,171.381845,6.374269,7.081871,13.568125,5.805556,2.929825,11.23642,4.513158,5.256622
0.82,22,0.2,1,2.929825,1072.973457,1.075124,159,845.4435,163.465178,6.111111,6.081871,13.568125,5.805556,2.929825,10.354067,9.513158,9.701066
0.82,22,0.21,1,2.929825,1070.821263,1.072967,159,845.4435,163.465178,5.31746,6.081871,12.447677,5.805556,2.929825,10.354067,9.275063,9.701066
0.82,22,0.22,1,5.31746,1077.24817,1.079407,160,845.4435,163.010633,5.31746,6.081871,11.447677,5.805556,7.475279,15.026964,9.275063,8.364168
0.84,6,0.15,0,-5.0,871.681152,0.873428,118,730.186147,117.04329,-5.0,-3.307692,5.358974,9.809524,-4.0,10.757576,0.666667,10.166667
0.84,6,0.16,0,-6.75,892.45313,0.894242,124,729.769481,116.150433,1.25,-6.75,10.192308,8.916667,-6.0,10.340909,18.416667,10.166667
0.84,6,0.17,0,-6.75,901.95243,0.90376,129,728.401833,120.772282,0.882353,-6.75,14.074661,8.916667,-6.0,8.973262,18.416667,14.264706
0.84,6,0.18,0,-1.194444,911.042299,0.912868,130,728.401833,120.772282,-0.117647,-1.194444,13.380216,8.916667,-0.444444,8.973262,18.416667,13.937908
0.84,6,0.19,0,-1.486842,913.482272,0.915313,131,728.401833,120.772282,-0.736842,-1.486842,13.380216,8.916667,4.526316,7.973262,18.416667,13.318713
0.84,6,0.2,0,-2.486842,917.864539,0.919704,132,728.401833,117.855615,-0.736842,-2.486842,13.380216,8.916667,4.263158,7.090909,23.416667,17.763158
0.84,6,0.21,0,-2.486842,921.2679,0.923114,132,728.401833,117.855615,-0.736842,-2.486842,12.259768,8.916667,4.263158,11.852814,23.178571,17.763158
0.84,6,0.22,0,-0.736842,924.358809,0.926211,133,728.401833,117.40107,-0.736842,2.058612,11.259768,8.916667,4.263158,11.852814,23.178571,17.763158
0.84,8,0.15,0,-7.0,895.847819,0.897643,128,761.519481,117.04329,-0.333333,-2.307692,3.358974,8.809524,-7.0,10.757576,6.333333,-2.333333
0.84,8,0.16,0,-8.0,910.95313,0.912779,133,761.102814,116.150433,5.5,-5.75,1.942308,7.916667,-8.0,10.340909,24.083333,-2.333333
0.84,8,0.17,0,-8.0,922.45243,0.924301,136,760.735167,120.772282,5.132353,-5.75,6.824661,7.916667,-8.0,8.973262,24.083333,1.764706
0.84,8,0.18,0,-2.444444,931.542299,0.933409,137,760.735167,120.772282,4.132353,-0.194444,6.130216,7.916667,-2.444444,8.973262,24.083333,1.437908
0.84,8,0.19,0,-0.486842,933.982272,0.935854,138,760.735167,120.772282,3.513158,-0.486842,6.130216,7.916667,2.526316,7.973262,24.083333,0.818713
0.84,8,0.2,0,-1.486842,933.364539,0.935235,139,760.735167,117.855615,3.513158,-1.486842,6.130216,7.916667,2.263158,7.090909,24.083333,5.263158
0.84,8,0.21,0,-1.486842,937.005995,0.938884,139,760.735167,117.855615,3.513158,-1.486842,5.009768,7.916667,2.263158,11.852814,24.083333,5.263158
0.84,8,0.22,1,3.058612,944.642359,0.946535,140,760.735167,117.40107,3.513158,3.058612,4.009768,7.916667,6.808612,11.852814,24.083333,5.263158
